"","site_name","cluster_ID","cluster_location","cluster_location_time","lat","lon","site_comments","sample_ID","start_time","collection_time_zone","collection_date","year","season","month","sample_comments","d2H","d18O","d2H_analytical_sd","d18O_analytical_sd","source","project_ID","d_ex","county","state","elevation","cluster_number","modality"
"1012","National City","27","San Diego","San Diego_Ap-14",32.67046,-117.09589,NA,"1062",NA,NA,"3/4/2014",2014,"spring","april",NA,-82.9,-10.36,NA,NA,"Tipple","Tipple",-0.02,NA,NA,15,2,"Multi"
"1013","National City","27","San Diego","San Diego_Ap-14",32.67643,-117.08973,NA,"1063",NA,NA,"3/4/2014",2014,"spring","april",NA,-56.42,-7.62,NA,NA,"Tipple","Tipple",4.54,"San Diego","California",15,3,"Multi"
"1014","Barrio Logan, San Diego","27","San Diego","San Diego_Ap-14",32.69299,-117.13406,NA,"1064",NA,NA,"3/4/2014",2014,"spring","april",NA,-90.09,-11.100003,NA,NA,"Tipple","Tipple",-1.05,NA,NA,12,2,"Multi"
"1015","Spring Valley","27","San Diego","San Diego_Ap-14",32.70679,-117.00922,NA,"1068",NA,NA,"3/4/2014",2014,"spring","april",NA,-94.26,-11.79,NA,NA,"Tipple","Tipple",0.06,"San Diego","California",108,2,"Multi"
"1016","San Diego","27","San Diego","San Diego_Ap-14",32.70844,-117.16168,NA,"1065",NA,NA,"3/4/2014",2014,"spring","april",NA,-89.89,-11.100001,NA,NA,"Tipple","Tipple",-1.01,NA,NA,30,2,"Multi"
"1017","San Diego","27","San Diego","San Diego_Ap-14",32.71912,-117.16081,NA,"1066",NA,NA,"3/4/2014",2014,"spring","april",NA,-90.18,-11.25,NA,NA,"Tipple","Tipple",-0.18,NA,NA,30,2,"Multi"
"1018","San Diego","27","San Diego","San Diego_Ap-14",32.73115,-117.16226,NA,"1067",NA,NA,"3/4/2014",2014,"spring","april",NA,-90.84,-11.100005,NA,NA,"Tipple","Tipple",-1.64,NA,NA,46,2,"Multi"
"1019","Rancho San Diego","27","San Diego","San Diego_Ap-14",32.74395,-116.93321,NA,"1070",NA,NA,"3/4/2014",2014,"spring","april",NA,-92.6,-11.100008,NA,NA,"Tipple","Tipple",-3.16,"San Diego","California",133,2,"Multi"
"1020","Casa de Oro-Mount Helix","27","San Diego","San Diego_Ap-14",32.7476,-116.96133,NA,"1069",NA,NA,"3/4/2014",2014,"spring","april",NA,-93.15,-11.92,NA,NA,"Tipple","Tipple",2.21,"San Diego","California",203,2,"Multi"
"1021","La Mesa","27","San Diego","San Diego_Ap-14",32.76474,-117.02676,NA,"1078",NA,NA,"3/4/2014",2014,"spring","april",NA,-91.56,-10.92,NA,NA,"Tipple","Tipple",-4.2,"San Diego","California",144,2,"Multi"
"1022","La Presa","27","San Diego","San Diego_Ap-14",32.77348,-117.02598,NA,"1077",NA,NA,"3/4/2014",2014,"spring","april",NA,-92.74,-11.25,NA,NA,"Tipple","Tipple",-2.74,"San Diego","California",173,2,"Multi"
"1023","El Cajon","27","San Diego","San Diego_Ap-14",32.79512,-116.96314,NA,"1073",NA,NA,"3/4/2014",2014,"spring","april",NA,-75.32,-8.68,NA,NA,"Tipple","Tipple",-5.88,"San Diego","California",164,3,"Multi"
"1024","El Cajon","27","San Diego","San Diego_Ap-14",32.79961,-116.94259,NA,"1072",NA,NA,"3/4/2014",2014,"spring","april",NA,-73.77,-8.21,NA,NA,"Tipple","Tipple",-8.09,"San Diego","California",163,3,"Multi"
"1025","San Carlos","27","San Diego","San Diego_Ap-14",32.8017,-117.01196,NA,"1076",NA,NA,"3/4/2014",2014,"spring","april",NA,-87.03,-10.46,NA,NA,"Tipple","Tipple",-3.35,"San Diego","California",215,2,"Multi"
"1026","El Cajon","27","San Diego","San Diego_Ap-14",32.80826,-116.97294,NA,"1074",NA,NA,"3/4/2014",2014,"spring","april",NA,-90.19,-10.89,NA,NA,"Tipple","Tipple",-3.07,"San Diego","California",129,2,"Multi"
"1027","El Cajon","27","San Diego","San Diego_Ap-14",32.80949,-116.86454,NA,"1071",NA,NA,"3/4/2014",2014,"spring","april",NA,-90.41,-11.100002,NA,NA,"Tipple","Tipple",-1.45,"San Diego","California",419,2,"Multi"
"1028","Santee","27","San Diego","San Diego_Ap-14",32.83748,-116.9864,NA,"1075",NA,NA,"3/4/2014",2014,"spring","april",NA,-96.39,-11.82,NA,NA,"Tipple","Tipple",-1.83,"San Diego","California",116,2,"Multi"
"1029","Vista","27","San Diego","San Diego_Ap-14",33.13973,-117.24567,NA,"1079",NA,NA,"3/4/2014",2014,"spring","april",NA,-95.81,-11.65,NA,NA,"Tipple","Tipple",-2.61,"San Diego","California",126,2,"Multi"
"1030","Fallbrook","28","Los Angeles","Los Angeles_Mar-Ap-14",33.37285,-117.25133,NA,"1081",NA,NA,"4/4/2014",2014,"spring","april",NA,-97.3,-11.81,NA,NA,"Tipple","Tipple",-2.82,"San Diego","California",214,4,"Multi"
"1031","Fallbrook","28","Los Angeles","Los Angeles_Mar-Ap-14",33.39137,-117.14215,NA,"1083",NA,NA,"4/4/2014",2014,"spring","april",NA,-72.85,-9,NA,NA,"Tipple","Tipple",-0.85,"San Diego","California",373,3,"Multi"
"1032","Fallbrook","28","Los Angeles","Los Angeles_Mar-Ap-14",33.41341,-117.15041,NA,"1082",NA,NA,"4/4/2014",2014,"spring","april",NA,-92.65,-11.37,NA,NA,"Tipple","Tipple",-1.69,"San Diego","California",366,4,"Multi"
"1033","Grantsville","27","San Diego","San Diego_Ap-14",32.78967,-117.09808,NA,"1106",NA,NA,"4/4/2014",2014,"spring","april",NA,-89.81,-11.2,NA,NA,"Tipple","Tipple",-0.21,"San Diego","California",70,2,"Multi"
"1034","Serra Mesa","27","San Diego","San Diego_Ap-14",32.80921,-117.11598,NA,"1105",NA,NA,"4/4/2014",2014,"spring","april",NA,-89.98,-10.9,NA,NA,"Tipple","Tipple",-2.78,"San Diego","California",106,2,"Multi"
"1035","Tierra Santa","27","San Diego","San Diego_Ap-14",32.82269,-117.10107,NA,"1104",NA,NA,"4/4/2014",2014,"spring","april",NA,-91.77,-11.37,NA,NA,"Tipple","Tipple",-0.81,"San Diego","California",100,2,"Multi"
"1036","Kearney Mesa","27","San Diego","San Diego_Ap-14",32.83101,-117.13605,NA,"1103",NA,NA,"4/4/2014",2014,"spring","april",NA,-92.29,-11.31,NA,NA,"Tipple","Tipple",-1.81,"San Diego","California",125,2,"Multi"
"1037","Clairemont Mesa","27","San Diego","San Diego_Ap-14",32.83195,-117.16525,NA,"1102",NA,NA,"4/4/2014",2014,"spring","april",NA,-93.88,-11.67,NA,NA,"Tipple","Tipple",-0.52,"San Diego","California",124,2,"Multi"
"1038","University City","27","San Diego","San Diego_Ap-14",32.8331,-117.2022,NA,"1101",NA,NA,"4/4/2014",2014,"spring","april",NA,-96.97,-11.83,NA,NA,"Tipple","Tipple",-2.33,"San Diego","California",97,2,"Multi"
"1039","La Jolla","27","San Diego","San Diego_Ap-14",32.86708,-117.21539,NA,"1100",NA,NA,"4/4/2014",2014,"spring","april",NA,-96.36,-12.03,NA,NA,"Tipple","Tipple",-0.12,"San Diego","California",85,2,"Multi"
"1040","Miramar","27","San Diego","San Diego_Ap-14",32.88052,-117.15959,NA,"1098",NA,NA,"4/4/2014",2014,"spring","april",NA,-96.54,-11.92,NA,NA,"Tipple","Tipple",-1.100008,"San Diego","California",118,2,"Multi"
"1041","Sorrento Valley","27","San Diego","San Diego_Ap-14",32.89322,-117.20325,NA,"1099",NA,NA,"4/4/2014",2014,"spring","april",NA,-95.77,-11.71,NA,NA,"Tipple","Tipple",-2.09,"San Diego","California",96,2,"Multi"
"1042","Mira Mesa","27","San Diego","San Diego_Ap-14",32.91522,-117.1304,NA,"1097",NA,NA,"4/4/2014",2014,"spring","april",NA,-96.93,-12,NA,NA,"Tipple","Tipple",-0.93,"San Diego","California",134,2,"Multi"
"1043","Scripps Ranch","27","San Diego","San Diego_Ap-14",32.93663,-117.09856,NA,"1096",NA,NA,"4/4/2014",2014,"spring","april",NA,-96.97,-11.88,NA,NA,"Tipple","Tipple",-1.93,"San Diego","California",198,2,"Multi"
"1044","Carmel Valley","27","San Diego","San Diego_Ap-14",32.9484,-117.2609,NA,"1107",NA,NA,"4/4/2014",2014,"spring","april",NA,-94.74,-11.44,NA,NA,"Tipple","Tipple",-3.22,NA,NA,23,2,"Multi"
"1045","Rancho Penasquitos","27","San Diego","San Diego_Ap-14",32.95031,-117.10767,NA,"1095",NA,NA,"4/4/2014",2014,"spring","april",NA,-96.37,-11.88,NA,NA,"Tipple","Tipple",-1.33,"San Diego","California",168,2,"Multi"
"1046","Poway","27","San Diego","San Diego_Ap-14",32.95364,-117.04831,NA,"1094",NA,NA,"4/4/2014",2014,"spring","april",NA,-95.77,-11.93,NA,NA,"Tipple","Tipple",-0.33,"San Diego","California",185,2,"Multi"
"1047","Del Mar","27","San Diego","San Diego_Ap-14",32.95935,-117.26752,NA,"1108",NA,NA,"4/4/2014",2014,"spring","april",NA,-94.63,-11.4,NA,NA,"Tipple","Tipple",-3.43,NA,NA,21,2,"Multi"
"1048","Del Mar","27","San Diego","San Diego_Ap-14",32.9777,-117.26968,NA,"1109",NA,NA,"4/4/2014",2014,"spring","april",NA,-92.74,-11.37,NA,NA,"Tipple","Tipple",-1.78,NA,NA,21,2,"Multi"
"1049","Solana Beach","27","San Diego","San Diego_Ap-14",32.99135,-117.27371,NA,"1110",NA,NA,"4/4/2014",2014,"spring","april",NA,-71.100005,-8.47,NA,NA,"Tipple","Tipple",-3.39,NA,NA,26,3,"Multi"
"1050","San Diego","27","San Diego","San Diego_Ap-14",33.01344,-117.07867,NA,"1092",NA,NA,"4/4/2014",2014,"spring","april",NA,-96.92,-12.14,NA,NA,"Tipple","Tipple",0.2,"San Diego","California",209,2,"Multi"
"1051","San Diego","27","San Diego","San Diego_Ap-14",33.01508,-117.07751,NA,"1093",NA,NA,"4/4/2014",2014,"spring","april",NA,-97.32,-11.89,NA,NA,"Tipple","Tipple",-2.2,"San Diego","California",209,2,"Multi"
"1052","Escondido","27","San Diego","San Diego_Ap-14",33.08881,-116.98093,NA,"1089",NA,NA,"4/4/2014",2014,"spring","april",NA,-41.37,-5.82,NA,NA,"Tipple","Tipple",5.19,"San Diego","California",189,1,"Multi"
"1053","Escondido","27","San Diego","San Diego_Ap-14",33.10406,-117.07466,NA,"1088",NA,NA,"4/4/2014",2014,"spring","april",NA,-93.83,-11.68,NA,NA,"Tipple","Tipple",-0.39,"San Diego","California",200,2,"Multi"
"1054","Escondido","27","San Diego","San Diego_Ap-14",33.1092,-117.07661,NA,"1087",NA,NA,"4/4/2014",2014,"spring","april",NA,-95.41,-11.55,NA,NA,"Tipple","Tipple",-3.01,"San Diego","California",216,2,"Multi"
"1055","Escondido","27","San Diego","San Diego_Ap-14",33.12896,-117.03574,NA,"1086",NA,NA,"4/4/2014",2014,"spring","april",NA,-93.31,-11.7,NA,NA,"Tipple","Tipple",0.29,"San Diego","California",201,2,"Multi"
"1056","San Marcos","27","San Diego","San Diego_Ap-14",33.13121,-117.16513,NA,"1090",NA,NA,"4/4/2014",2014,"spring","april",NA,-96.25,-11.88,NA,NA,"Tipple","Tipple",-1.21,"San Diego","California",222,2,"Multi"
"1057","San Marcos","27","San Diego","San Diego_Ap-14",33.13607,-117.16309,NA,"1091",NA,NA,"4/4/2014",2014,"spring","april",NA,-94.74,-11.83,NA,NA,"Tipple","Tipple",-0.1,"San Diego","California",222,2,"Multi"
"1058","Oceanside","27","San Diego","San Diego_Ap-14",33.20115,-117.33287,NA,"1111",NA,NA,"4/4/2014",2014,"spring","april",NA,-66.81,-8.35,NA,NA,"Tipple","Tipple",-0.01,"San Diego","California",47,3,"Multi"
"1059","Oceanside","27","San Diego","San Diego_Ap-14",33.20363,-117.3639,NA,"1112",NA,NA,"4/4/2014",2014,"spring","april",NA,-61.24,-8.05,NA,NA,"Tipple","Tipple",3.16,NA,NA,34,3,"Multi"
"1060","Oceanside","27","San Diego","San Diego_Ap-14",33.20667,-117.31041,NA,"1113",NA,NA,"4/4/2014",2014,"spring","april",NA,-95.02,-11.73,NA,NA,"Tipple","Tipple",-1.100008,"San Diego","California",72,2,"Multi"
"1061","Vista","27","San Diego","San Diego_Ap-14",33.22067,-117.24506,NA,"1080",NA,NA,"4/4/2014",2014,"spring","april",NA,-96.72,-11.67,NA,NA,"Tipple","Tipple",-3.36,"San Diego","California",108,2,"Multi"
"1062","Valley Center","27","San Diego","San Diego_Ap-14",33.24294,-117.0246,NA,"1085",NA,NA,"4/4/2014",2014,"spring","april",NA,-94.95,-11.86,NA,NA,"Tipple","Tipple",-0.07,"San Diego","California",436,2,"Multi"
"1063","Pauma Valley","27","San Diego","San Diego_Ap-14",33.33018,-116.99184,NA,"1084",NA,NA,"4/4/2014",2014,"spring","april",NA,-44.96,-7.27,NA,NA,"Tipple","Tipple",13.2,"San Diego","California",387,1,"Multi"
"1064","Encinitas","27","San Diego","San Diego_Ap-14",33.04985,-117.29157,NA,"1117",NA,NA,"5/4/2014",2014,"spring","april",NA,-62.85,-7.09,NA,NA,"Tipple","Tipple",-6.13,NA,NA,43,3,"Multi"
"1065","Carlsbad","27","San Diego","San Diego_Ap-14",33.07623,-117.23401,NA,"1118",NA,NA,"5/4/2014",2014,"spring","april",NA,-93.09,-11.43,NA,NA,"Tipple","Tipple",-1.65,"San Diego","California",111,2,"Multi"
"1066","Carlsbad","27","San Diego","San Diego_Ap-14",33.15939,-117.34943,NA,"1114",NA,NA,"5/4/2014",2014,"spring","april",NA,-96.43,-12.01,NA,NA,"Tipple","Tipple",-0.35,NA,NA,11,2,"Multi"
"1067","Carlsbad","27","San Diego","San Diego_Ap-14",33.16187,-117.34496,NA,"1116",NA,NA,"5/4/2014",2014,"spring","april",NA,-95.34,-12.08,NA,NA,"Tipple","Tipple",1.3,NA,NA,11,2,"Multi"
"1068","Oceanside","27","San Diego","San Diego_Ap-14",33.17263,-117.35839,NA,"1115",NA,NA,"5/4/2014",2014,"spring","april",NA,-90.11,-11.35,NA,NA,"Tipple","Tipple",0.69,NA,NA,29,2,"Multi"
"1069","Vista","27","San Diego","San Diego_Ap-14",33.19237,-117.25149,NA,"1119",NA,NA,"5/4/2014",2014,"spring","april",NA,-94.42,-11.100006,NA,NA,"Tipple","Tipple",-5.14,"San Diego","California",127,2,"Multi"
"1070","Oceanside","27","San Diego","San Diego_Ap-14",33.26856,-117.43585,NA,"1120",NA,NA,"5/4/2014",2014,"spring","april",NA,-61.09,-8.19,NA,NA,"Tipple","Tipple",4.43,NA,NA,15,3,"Multi"
"1071","NoName","28","Los Angeles","Los Angeles_Mar-Ap-14",33.35606,-117.53594,NA,"1121",NA,NA,"5/4/2014",2014,"spring","april",NA,-97.57,-11.9,NA,NA,"Tipple","Tipple",-2.37,NA,NA,38,4,"Multi"
"1072","San Clemente","28","Los Angeles","Los Angeles_Mar-Ap-14",33.41302,-117.60081,NA,"1122",NA,NA,"5/4/2014",2014,"spring","april",NA,-98.13,-11.91,NA,NA,"Tipple","Tipple",-2.85,NA,NA,53,4,"Multi"
"1073","Cedar City","12","Cedar City","Cedar City",37.65442,-113.07922,NA,"1126",NA,NA,"7/4/2014",2014,"spring","april",NA,-106.88,-14.71,NA,NA,"Tipple","Tipple",10.8,"Iron","Utah",1807,1,"Uni"
"1074","Shell","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.76524,-111.85461,NA,"SLV-14-001",NA,-6,"25-04-14 9:20",2014,"spring","april",NA,-119.15,-16.03,0.43,0.13,"SPATIAL","p58",9.09,"Salt Lake","Utah",1476,NA,"Uni"
"1075","Smiths","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.76989,-111.86607,NA,"SLV-14-002",NA,-6,"25-04-14 9:25",2014,"spring","april",NA,-119.49,-16.1,0.34,0.05,"SPATIAL","p58",9.31,"Salt Lake","Utah",1375,NA,"Uni"
"1076","Coffee Shop","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.7739,-111.87789,NA,"SLV-14-003",NA,-6,"25-04-14 9:30",2014,"spring","april",NA,-120.2862223,-16.10428531,0.100348782,0.015337745,"SPATIAL","p58",8.54806018,"Salt Lake","Utah",1375,NA,"Uni"
"1077","Chevron","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.76455,-111.87177,NA,"SLV-14-004",NA,-6,"25-04-14 9:34",2014,"spring","april",NA,-119.2812017,-16.12016956,0.1969977,0.030562,"SPATIAL","p58",9.68015478,"Salt Lake","Utah",1375,NA,"Uni"
"1078","Starbucks","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.63526,-111.80401,NA,"SLV-14-121",NA,-6,"25-04-14 9:35",2014,"spring","april",NA,-119.8569189,-16.30919304,0.156489338,0.040530498,"SPATIAL","p58",10.61662542,"Salt Lake","Utah",1573,NA,"Uni"
"1079","Trolley Square Mall","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.75737,-111.8715,NA,"SLV-14-005",NA,-6,"25-04-14 9:39",2014,"spring","april",NA,-119.6255411,-16.0612643,0.032530611,0.048281195,"SPATIAL","p58",8.8645733,"Salt Lake","Utah",1317,NA,"Uni"
"1080","Holiday","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.62152,-111.90962,NA,"SLV-14-081",NA,-6,"25-04-14 9:40",2014,"spring","april",NA,-119.8,-15.96,0.18,0.03,"SPATIAL","p58",7.88,"Salt Lake","Utah",1325,NA,"Uni"
"1081","Seven Eleven","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.618893,-111.789845,NA,"SLV-14-122",NA,-6,"25-04-14 9:45",2014,"spring","april",NA,-119.5073304,-16.21491576,0.142108589,0.012435584,"SPATIAL","p58",10.21199568,"Salt Lake","Utah",1792,NA,"Uni"
"1082","Seven Eleven","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.74146,-111.87626,NA,"SLV-14-006",NA,-6,"25-04-14 9:46",2014,"spring","april",NA,-120.6073636,-16.2133316,0.186216151,0.022094525,"SPATIAL","p58",9.0992892,"Salt Lake","Utah",1317,NA,"Uni"
"1083","Alex's House","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.62193,-111.94774,NA,"SLV-14-082",NA,-6,"25-04-14 9:48",2014,"spring","april",NA,-121.1,-15.86,0.06,0.04,"SPATIAL","p58",5.78,"Salt Lake","Utah",1355,NA,"Uni"
"1084","Subway","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.60886,-111.79799,NA,"SLV-14-123",NA,-6,"25-04-14 9:50",2014,"spring","april",NA,-119.6769385,-16.22115185,0.143685103,0.022578739,"SPATIAL","p58",10.0922763,"Salt Lake","Utah",1519,NA,"Uni"
"1085","McDonalds","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.72585,-111.86451,NA,"SLV-14-007",NA,-6,"25-04-14 9:52",2014,"spring","april",NA,-120.6270589,-16.28045858,0.061844695,0.030357572,"SPATIAL","p58",9.61660974,"Salt Lake","Utah",1316,NA,"Uni"
"1086","Shell","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.61067,-111.8177,NA,"SLV-14-124",NA,-6,"25-04-14 9:53",2014,"spring","april",NA,-119.5846414,-16.28002463,0.184496527,0.044012184,"SPATIAL","p58",10.65555564,"Salt Lake","Utah",1404,NA,"Uni"
"1087","Holiday","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.71107,-112.09255,NA,"SLV-14-042",NA,-6,"25-04-14 9:55",2014,"spring","april",NA,-94.05,-11.07,0.09,0.03,"SPATIAL","p58",-5.49,"Salt Lake","Utah",1320,NA,"Uni"
"1088","Carl's Jr.","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.72557,-111.85551,NA,"SLV-14-008",NA,-6,"25-04-14 9:57",2014,"spring","april",NA,-120.6422229,-16.30719647,0.143643089,0.041628084,"SPATIAL","p58",9.81534886,"Salt Lake","Utah",1357,NA,"Uni"
"1089","Phillips 66","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.62448,-111.82679,NA,"SLV-14-125",NA,-6,"25-04-14 9:57",2014,"spring","april",NA,-119.5922692,-16.23841186,0.044499173,0.033881975,"SPATIAL","p58",10.31502568,"Salt Lake","Utah",1404,NA,"Uni"
"1090","Shell","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.60985,-111.96679,NA,"SLV-14-083",NA,-6,"25-04-14 9:59",2014,"spring","april",NA,-120.97,-15.84,0.06,0.01,"SPATIAL","p58",5.75,"Salt Lake","Utah",1382,NA,"Uni"
"1091","Magna Public Library","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.71161,-112.1047,NA,"SLV-14-041",NA,-6,"25-04-14 10:00",2014,"spring","april",NA,-94.86,-11.26,0.15,0.05,"SPATIAL","p58",-4.78,"Salt Lake","Utah",1376,NA,"Uni"
"1092","Sugar House Park","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.72245,-111.8507,NA,"SLV-14-009",NA,-6,"25-04-14 10:01",2014,"spring","april",NA,-120.7744339,-16.05461563,0.107964916,0.039352302,"SPATIAL","p58",7.66249114,"Salt Lake","Utah",1357,NA,"Uni"
"1093","Pizza Hut","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.60901,-111.83225,NA,"SLV-14-126",NA,-6,"25-04-14 10:02",2014,"spring","april",NA,-120.1464213,-16.26787312,0.243114481,0.028218776,"SPATIAL","p58",9.99656366,"Salt Lake","Utah",1404,NA,"Uni"
"1094","McDonalds","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.6956,-112.09211,NA,"SLV-14-043",NA,-6,"25-04-14 10:05",2014,"spring","april",NA,-97.67,-11.74,0.14,0.08,"SPATIAL","p58",-3.75,"Salt Lake","Utah",1320,NA,"Uni"
"1095","Fiesta Village at Willow Creek Shopping Center","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.593438,-111.83087,NA,"SLV-14-127",NA,-6,"25-04-14 10:08",2014,"spring","april",NA,-117.2467017,-15.7123557,0.147532261,0.032011695,"SPATIAL","p58",8.4521439,"Salt Lake","Utah",1452,NA,"Uni"
"1096","Sinclair","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.60987,-111.93849,NA,"SLV-14-084",NA,-6,"25-04-14 10:08",2014,"spring","april",NA,-121.05,-15.84,0.16,0.03,"SPATIAL","p58",5.67,"Salt Lake","Utah",1332,NA,"Uni"
"1097","Seven Eleven","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.69617,-112.06352,NA,"SLV-14-044",NA,-6,"25-04-14 10:10",2014,"spring","april",NA,-95.02,-11.29,0.14,0.013074433,"SPATIAL","p58",-4.7,"Salt Lake","Utah",1309,NA,"Uni"
"1098","Tesoro","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.73365,-111.85345,NA,"SLV-14-010",NA,-6,"25-04-14 10:12",2014,"spring","april",NA,-120.3184302,-16.23792801,0.13853942,0.02688309,"SPATIAL","p58",9.58499388,"Salt Lake","Utah",1357,NA,"Uni"
"1099","Maverick","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.6104,-111.91079,NA,"SLV-14-085",NA,-6,"25-04-14 10:14",2014,"spring","april",NA,-119.95,-15.97,0.08,0.02,"SPATIAL","p58",7.81,"Salt Lake","Utah",1325,NA,"Uni"
"1100","Holiday","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.69623,-112.04429,NA,"SLV-14-045",NA,-6,"25-04-14 10:15",2014,"spring","april",NA,-121.2,-16.02,0.16,0.04,"SPATIAL","p58",6.96,"Salt Lake","Utah",1311,NA,"Uni"
"1101","Seven Eleven","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.58088,-111.82861,NA,"SLV-14-128",NA,-6,"25-04-14 10:15",2014,"spring","april",NA,-117.1431582,-15.66562631,0.137756777,0.036980832,"SPATIAL","p58",8.18185228,"Salt Lake","Utah",1463,NA,"Uni"
"1102","Domino's Pizza","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.69677,-112.05783,NA,"SLV-14-046",NA,-6,"25-04-14 10:18",2014,"spring","april",NA,-122.38,-16.24,0.08,0.02,"SPATIAL","p58",7.54,"Salt Lake","Utah",1309,NA,"Uni"
"1103","Park Lane Elementary School","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.57032,-111.82409,NA,"SLV-14-129",NA,-6,"25-04-14 10:18",2014,"spring","april",NA,-119.907263,-16.13061011,0.128066692,0.026965153,"SPATIAL","p58",9.13761788,"Salt Lake","Utah",1463,NA,"Uni"
"1104","Gerald Wright Elementary","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.70393,-112.05254,NA,"SLV-14-047",NA,-6,"25-04-14 10:23",2014,"spring","april",NA,-123.58,-16.32,0.26,0.05,"SPATIAL","p58",6.98,"Salt Lake","Utah",1309,NA,"Uni"
"1105","Phillips 66","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.58734,-111.95817,NA,"SLV-14-086",NA,-6,"25-04-14 10:24",2014,"spring","april",NA,-122.22,-15.96,0.256657285,0.02,"SPATIAL","p58",5.46,"Salt Lake","Utah",1362,NA,"Uni"
"1106","Blessed Sacrement","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.57399,-111.84296,NA,"SLV-14-130",NA,-6,"25-04-14 10:25",2014,"spring","april",NA,-121.3907894,-16.30292355,0.084562333,0.046824421,"SPATIAL","p58",9.032599,"Salt Lake","Utah",1453,NA,"Uni"
"1107","Seven Eleven","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.69951,-111.89931,NA,"SLV-14-011",NA,-6,"25-04-14 10:28",2014,"spring","april",NA,-121.011322,-15.79422729,0.113196236,0.019622031,"SPATIAL","p58",5.34249632,"Salt Lake","Utah",1307,NA,"Uni"
"1108","Arby's","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.56525,-111.85259,NA,"SLV-14-131",NA,-6,"25-04-14 10:30",2014,"spring","april",NA,-121.3520967,-16.28997096,0.18592057,0.049449697,"SPATIAL","p58",8.96767098,"Salt Lake","Utah",1446,NA,"Uni"
"1109","Chevron","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.58733,-111.98586,NA,"SLV-14-087",NA,-6,"25-04-14 10:30",2014,"spring","april",NA,-120.54,-15.77,0.17,0.04,"SPATIAL","p58",5.62,"Salt Lake","Utah",1426,NA,"Uni"
"1110","Seven Eleven","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.71625,-112.06263,NA,"SLV-14-048",NA,-6,"25-04-14 10:30",2014,"spring","april",NA,-93.55,-11.100004,0.08,0.05,"SPATIAL","p58",-4.43,"Salt Lake","Utah",1289,NA,"Uni"
"1111","Chevron","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.58095,-111.85268,NA,"SLV-14-132",NA,-6,"25-04-14 10:33",2014,"spring","april",NA,-118.1152669,-15.8180529,0.171680492,0.044586192,"SPATIAL","p58",8.4291563,"Salt Lake","Utah",1453,NA,"Uni"
"1112","Seven Eleven","1.04","Salt Lake City","Salt Lake City_Ap-May-14",40.68325,-111.8877,NA,"SLV-14-012",NA,-6,"25-04-14 10:34",2014,"spring","april",NA,-120.4202348,-15.73869008,0.059674152,0.013370352,"SPATIAL","p58",5.48928584,"Salt Lake","Utah",1307,NA,"Uni"
